37	4
38	4
39	4
40	4
41	4
42	4
43	4
44	4
45	4
46	4
47	4
48	4
49	4
50	4
51	4
52	4
53	4
54	4
55	4
56	4
57	4
58	4
59	4
60	4
61	4
62	4
63	4
64	4
65	4
66	4
67	4
68	4
69	4
70	4
71	4
72	4
73	4
74	4
75	4
76	4
77	4
78	4
1	5
2	5
4	5
5	5
13	5
16	5
17	5
18	5
19	5
20	5
21	5
22	5
23	5
25	5
26	5
27	5
28	5
29	5
32	5
33	5
35	5
37	5
38	5
39	5
40	5
41	5
42	5
43	5
44	5
45	5
46	5
47	5
48	5
49	5
50	5
51	5
52	5
53	5
54	5
55	5
56	5
57	5
58	5
59	5
60	5
61	5
62	5
63	5
64	5
65	5
66	5
67	5
68	5
69	5
70	5
71	5
72	5
73	5
74	5
75	5
76	5
77	5
78	5
1	6
2	6
5	6
10	6
16	6
17	6
18	6
19	6
20	6
22	6
23	6
25	6
27	6
28	6
29	6
32	6
33	6
35	6
36	6
37	6
38	6
39	6
40	6
41	6
42	6
43	6
44	6
45	6
46	6
47	6
48	6
49	6
50	6
51	6
52	6
53	6
54	6
55	6
56	6
57	6
58	6
59	6
60	6
61	6
62	6
63	6
64	6
65	6
66	6
67	6
68	6
69	6
70	6
71	6
72	6
73	6
74	6
75	6
76	6
77	6
78	6
1	7
2	7
4	7
5	7
10	7
16	7
17	7
18	7
19	7
20	7
22	7
23	7
25	7
27	7
28	7
29	7
31	7
32	7
33	7
35	7
37	7
38	7
39	7
40	7
41	7
42	7
43	7
44	7
45	7
46	7
47	7
48	7
49	7
50	7
51	7
52	7
53	7
54	7
55	7
56	7
57	7
58	7
59	7
60	7
61	7
62	7
63	7
64	7
65	7
66	7
67	7
68	7
69	7
70	7
71	7
72	7
73	7
74	7
75	7
76	7
77	7
78	7
1	8
2	8
5	8
11	8
16	8
17	8
18	8
19	8
20	8
22	8
23	8
25	8
27	8
28	8
29	8
32	8
33	8
35	8
37	8
38	8
39	8
40	8
41	8
42	8
43	8
44	8
45	8
46	8
47	8
48	8
49	8
50	8
51	8
52	8
53	8
54	8
55	8
56	8
57	8
58	8
59	8
60	8
61	8
62	8
63	8
64	8
65	8
66	8
67	8
68	8
69	8
70	8
71	8
72	8
73	8
74	8
75	8
76	8
77	8
78	8
1	9
2	9
5	9
6	9
11	9
13	9
16	9
17	9
18	9
19	9
20	9
22	9
23	9
25	9
27	9
32	9
33	9
34	9
35	9
37	9
38	9
39	9
40	9
41	9
42	9
43	9
44	9
45	9
46	9
47	9
48	9
49	9
50	9
51	9
52	9
53	9
54	9
55	9
56	9
57	9
58	9
59	9
60	9
61	9
62	9
63	9
64	9
65	9
66	9
67	9
68	9
69	9
70	9
71	9
72	9
73	9
74	9
75	9
76	9
77	9
78	9
1	10
2	10
3	10
5	10
6	10
10	10
11	10
15	10
16	10
17	10
18	10
19	10
20	10
21	10
22	10
23	10
25	10
27	10
29	10
32	10
33	10
35	10
37	10
38	10
39	10
40	10
41	10
42	10
43	10
44	10
45	10
46	10
47	10
48	10
49	10
50	10
51	10
52	10
53	10
54	10
55	10
56	10
57	10
58	10
59	10
60	10
61	10
62	10
63	10
64	10
65	10
66	10
67	10
68	10
69	10
70	10
71	10
72	10
73	10
74	10
75	10
76	10
77	10
78	10
1	11
2	11
5	11
9	11
10	11
16	11
17	11
18	11
19	11
20	11
22	11
23	11
25	11
27	11
28	11
29	11
32	11
33	11
35	11
37	11
38	11
39	11
40	11
41	11
42	11
43	11
44	11
45	11
46	11
47	11
48	11
49	11
50	11
51	11
52	11
53	11
54	11
55	11
56	11
57	11
58	11
59	11
60	11
61	11
62	11
63	11
64	11
65	11
66	11
67	11
68	11
69	11
70	11
71	11
72	11
73	11
74	11
75	11
76	11
77	11
78	11
0	12
2	12
3	12
5	12
7	12
9	12
10	12
11	12
12	12
14	12
15	12
16	12
17	12
18	12
19	12
20	12
21	12
23	12
24	12
25	12
26	12
27	12
28	12
29	12
30	12
33	12
34	12
35	12
38	12
39	12
40	12
41	12
42	12
44	12
45	12
46	12
47	12
48	12
50	12
51	12
52	12
53	12
54	12
55	12
56	12
57	12
58	12
59	12
60	12
61	12
62	12
63	12
64	12
65	12
66	12
67	12
68	12
69	12
70	12
71	12
72	12
73	12
74	12
75	12
76	12
77	12
78	12
1	13
2	13
5	13
7	13
10	13
16	13
17	13
18	13
19	13
20	13
22	13
23	13
25	13
27	13
28	13
29	13
31	13
32	13
33	13
35	13
37	13
38	13
39	13
40	13
41	13
42	13
43	13
44	13
45	13
46	13
47	13
48	13
49	13
50	13
51	13
52	13
53	13
54	13
55	13
56	13
57	13
58	13
59	13
60	13
61	13
62	13
63	13
64	13
65	13
66	13
67	13
68	13
69	13
70	13
71	13
72	13
73	13
74	13
75	13
76	13
77	13
78	13
1	14
8	14
9	14
11	14
12	14
14	14
18	14
22	14
23	14
24	14
25	14
27	14
30	14
31	14
32	14
33	14
34	14
36	14
37	14
38	14
39	14
42	14
43	14
44	14
45	14
47	14
48	14
49	14
50	14
51	14
52	14
53	14
54	14
55	14
57	14
58	14
59	14
60	14
62	14
63	14
64	14
65	14
66	14
67	14
68	14
69	14
70	14
71	14
72	14
73	14
74	14
75	14
76	14
77	14
78	14
1	15
2	15
5	15
10	15
12	15
13	15
16	15
17	15
18	15
19	15
20	15
21	15
22	15
23	15
25	15
26	15
27	15
31	15
32	15
33	15
35	15
37	15
38	15
39	15
40	15
41	15
42	15
43	15
44	15
45	15
46	15
47	15
48	15
49	15
50	15
51	15
52	15
53	15
54	15
55	15
56	15
57	15
58	15
59	15
60	15
61	15
62	15
63	15
64	15
65	15
66	15
67	15
68	15
69	15
70	15
71	15
72	15
73	15
74	15
75	15
76	15
77	15
78	15
0	16
1	16
2	16
5	16
10	16
13	16
14	16
16	16
17	16
18	16
19	16
20	16
21	16
22	16
23	16
25	16
26	16
27	16
31	16
32	16
33	16
35	16
37	16
38	16
39	16
40	16
41	16
42	16
43	16
44	16
45	16
46	16
47	16
48	16
49	16
50	16
51	16
52	16
53	16
54	16
55	16
56	16
57	16
58	16
59	16
60	16
61	16
62	16
63	16
64	16
65	16
66	16
67	16
68	16
69	16
70	16
71	16
72	16
73	16
74	16
75	16
76	16
77	16
78	16
0	17
2	17
5	17
7	17
9	17
10	17
12	17
14	17
15	17
16	17
17	17
18	17
19	17
20	17
21	17
23	17
24	17
25	17
26	17
27	17
28	17
29	17
30	17
34	17
35	17
38	17
39	17
40	17
41	17
42	17
44	17
45	17
46	17
47	17
48	17
50	17
51	17
52	17
53	17
54	17
55	17
56	17
57	17
58	17
59	17
60	17
61	17
62	17
63	17
64	17
65	17
66	17
67	17
68	17
69	17
70	17
71	17
72	17
73	17
74	17
75	17
76	17
77	17
78	17
1	18
2	18
4	18
5	18
10	18
13	18
16	18
17	18
18	18
19	18
20	18
21	18
22	18
23	18
25	18
26	18
27	18
31	18
32	18
33	18
34	18
35	18
37	18
38	18
39	18
40	18
41	18
42	18
43	18
44	18
45	18
46	18
47	18
48	18
49	18
50	18
51	18
52	18
53	18
54	18
55	18
56	18
57	18
58	18
59	18
60	18
61	18
62	18
63	18
64	18
65	18
66	18
67	18
68	18
69	18
70	18
71	18
72	18
73	18
74	18
75	18
76	18
77	18
78	18
1	19
2	19
5	19
10	19
11	19
16	19
17	19
18	19
19	19
20	19
22	19
23	19
27	19
32	19
33	19
35	19
37	19
38	19
39	19
40	19
41	19
42	19
43	19
44	19
45	19
46	19
47	19
48	19
49	19
50	19
51	19
52	19
53	19
54	19
55	19
56	19
57	19
58	19
59	19
60	19
61	19
62	19
63	19
64	19
65	19
66	19
67	19
68	19
69	19
70	19
71	19
72	19
73	19
74	19
75	19
76	19
77	19
78	19
1	20
2	20
5	20
10	20
13	20
16	20
17	20
18	20
19	20
20	20
22	20
23	20
25	20
27	20
31	20
32	20
33	20
35	20
37	20
38	20
39	20
40	20
41	20
42	20
43	20
44	20
45	20
46	20
47	20
48	20
49	20
50	20
51	20
52	20
53	20
54	20
55	20
56	20
57	20
58	20
59	20
60	20
61	20
62	20
63	20
64	20
65	20
66	20
67	20
68	20
69	20
70	20
71	20
72	20
73	20
74	20
75	20
76	20
77	20
78	20
2	21
5	21
6	21
7	21
9	21
10	21
12	21
14	21
15	21
16	21
17	21
18	21
19	21
20	21
21	21
22	21
23	21
24	21
25	21
26	21
27	21
28	21
29	21
30	21
33	21
34	21
35	21
36	21
38	21
39	21
40	21
41	21
42	21
44	21
45	21
46	21
47	21
48	21
51	21
52	21
53	21
58	21
59	21
60	21
61	21
64	21
65	21
66	21
67	21
68	21
70	21
71	21
72	21
73	21
74	21
75	21
76	21
77	21
78	21
1	22
2	22
5	22
7	22
8	22
9	22
11	22
12	22
14	22
16	22
17	22
18	22
19	22
20	22
22	22
23	22
24	22
25	22
26	22
27	22
28	22
30	22
31	22
32	22
33	22
34	22
35	22
36	22
37	22
38	22
39	22
40	22
41	22
42	22
43	22
44	22
45	22
46	22
47	22
48	22
49	22
50	22
51	22
52	22
53	22
54	22
55	22
56	22
57	22
58	22
59	22
60	22
61	22
62	22
63	22
64	22
65	22
66	22
67	22
68	22
69	22
70	22
71	22
72	22
73	22
74	22
75	22
76	22
77	22
78	22
1	23
8	23
11	23
13	23
14	23
15	23
18	23
21	23
22	23
23	23
24	23
25	23
27	23
29	23
30	23
31	23
32	23
33	23
34	23
36	23
37	23
38	23
39	23
42	23
43	23
44	23
45	23
46	23
47	23
48	23
49	23
50	23
51	23
52	23
53	23
54	23
55	23
56	23
57	23
59	23
60	23
62	23
63	23
64	23
65	23
66	23
67	23
68	23
69	23
70	23
71	23
72	23
73	23
74	23
75	23
76	23
77	23
78	23
1	24
2	24
5	24
8	24
9	24
11	24
12	24
13	24
14	24
16	24
17	24
18	24
19	24
20	24
22	24
23	24
24	24
25	24
27	24
28	24
30	24
32	24
33	24
34	24
35	24
36	24
37	24
38	24
39	24
40	24
41	24
42	24
43	24
44	24
45	24
46	24
47	24
48	24
49	24
50	24
51	24
52	24
53	24
54	24
55	24
56	24
57	24
58	24
59	24
60	24
61	24
62	24
63	24
64	24
65	24
66	24
67	24
68	24
69	24
70	24
71	24
72	24
73	24
74	24
75	24
76	24
77	24
78	24
0	25
1	25
2	25
4	25
5	25
8	25
9	25
11	25
12	25
13	25
14	25
15	25
16	25
17	25
18	25
19	25
20	25
21	25
22	25
23	25
24	25
25	25
26	25
27	25
28	25
29	25
30	25
31	25
32	25
33	25
34	25
35	25
36	25
37	25
38	25
39	25
40	25
41	25
42	25
43	25
44	25
45	25
46	25
47	25
48	25
49	25
50	25
51	25
52	25
53	25
54	25
55	25
56	25
57	25
58	25
59	25
60	25
61	25
62	25
63	25
64	25
65	25
66	25
67	25
68	25
69	25
70	25
71	25
72	25
73	25
74	25
75	25
76	25
77	25
78	25
1	26
2	26
5	26
10	26
16	26
17	26
18	26
19	26
20	26
22	26
23	26
25	26
27	26
30	26
31	26
32	26
33	26
35	26
37	26
38	26
39	26
40	26
41	26
42	26
43	26
44	26
45	26
46	26
47	26
48	26
49	26
50	26
51	26
52	26
53	26
54	26
55	26
56	26
57	26
58	26
59	26
60	26
61	26
62	26
63	26
64	26
65	26
66	26
67	26
68	26
69	26
70	26
71	26
72	26
73	26
74	26
75	26
76	26
77	26
78	26
1	27
2	27
5	27
8	27
9	27
11	27
12	27
14	27
16	27
17	27
18	27
19	27
20	27
22	27
23	27
24	27
25	27
27	27
28	27
30	27
31	27
32	27
33	27
34	27
35	27
36	27
37	27
38	27
39	27
40	27
41	27
42	27
43	27
44	27
45	27
46	27
47	27
48	27
49	27
50	27
51	27
52	27
53	27
54	27
55	27
56	27
57	27
58	27
59	27
60	27
61	27
62	27
63	27
64	27
65	27
66	27
67	27
68	27
69	27
70	27
71	27
72	27
73	27
74	27
75	27
76	27
77	27
78	27
0	28
1	28
2	28
5	28
7	28
8	28
9	28
11	28
12	28
13	28
14	28
15	28
16	28
17	28
18	28
19	28
20	28
21	28
22	28
23	28
24	28
25	28
26	28
27	28
28	28
29	28
30	28
31	28
32	28
33	28
34	28
35	28
36	28
37	28
38	28
39	28
40	28
41	28
42	28
43	28
44	28
45	28
46	28
47	28
48	28
49	28
50	28
51	28
52	28
53	28
54	28
55	28
56	28
57	28
58	28
59	28
60	28
61	28
62	28
63	28
64	28
65	28
66	28
67	28
68	28
69	28
70	28
71	28
72	28
73	28
74	28
75	28
76	28
77	28
78	28
1	29
2	29
5	29
8	29
9	29
11	29
12	29
13	29
14	29
15	29
16	29
17	29
18	29
19	29
20	29
21	29
22	29
23	29
24	29
25	29
26	29
27	29
28	29
29	29
30	29
31	29
32	29
33	29
34	29
35	29
36	29
37	29
38	29
39	29
40	29
41	29
42	29
43	29
44	29
45	29
46	29
47	29
48	29
49	29
50	29
51	29
52	29
53	29
54	29
55	29
56	29
57	29
58	29
59	29
60	29
61	29
62	29
63	29
64	29
65	29
66	29
67	29
68	29
69	29
70	29
71	29
72	29
73	29
74	29
75	29
76	29
77	29
78	29
1	30
3	30
8	30
11	30
13	30
14	30
15	30
18	30
20	30
21	30
22	30
23	30
24	30
25	30
27	30
29	30
30	30
31	30
32	30
33	30
34	30
36	30
37	30
38	30
39	30
42	30
43	30
44	30
45	30
47	30
48	30
49	30
50	30
51	30
52	30
53	30
54	30
55	30
57	30
59	30
60	30
62	30
63	30
64	30
65	30
66	30
67	30
68	30
69	30
70	30
71	30
72	30
73	30
74	30
75	30
76	30
77	30
78	30
1	31
2	31
5	31
8	31
9	31
11	31
12	31
14	31
16	31
17	31
18	31
19	31
20	31
22	31
23	31
24	31
25	31
27	31
28	31
30	31
31	31
32	31
33	31
34	31
35	31
36	31
37	31
38	31
39	31
40	31
41	31
42	31
43	31
44	31
45	31
46	31
47	31
48	31
49	31
50	31
51	31
52	31
53	31
54	31
55	31
56	31
57	31
58	31
59	31
60	31
61	31
62	31
63	31
64	31
65	31
66	31
67	31
68	31
69	31
70	31
71	31
72	31
73	31
74	31
75	31
76	31
77	31
78	31
0	32
2	32
5	32
7	32
9	32
10	32
12	32
14	32
15	32
16	32
17	32
18	32
19	32
20	32
21	32
23	32
24	32
25	32
26	32
27	32
28	32
29	32
30	32
32	32
33	32
34	32
35	32
37	32
38	32
39	32
40	32
41	32
42	32
44	32
45	32
46	32
47	32
48	32
50	32
51	32
52	32
53	32
54	32
55	32
56	32
57	32
58	32
59	32
60	32
61	32
62	32
63	32
64	32
65	32
66	32
67	32
68	32
69	32
70	32
71	32
72	32
73	32
74	32
75	32
76	32
77	32
78	32
1	33
2	33
5	33
8	33
9	33
11	33
12	33
13	33
14	33
16	33
17	33
18	33
19	33
20	33
22	33
23	33
24	33
25	33
27	33
28	33
30	33
31	33
32	33
33	33
34	33
35	33
36	33
37	33
38	33
39	33
40	33
41	33
42	33
43	33
44	33
45	33
46	33
47	33
48	33
49	33
50	33
51	33
52	33
53	33
54	33
55	33
56	33
57	33
58	33
59	33
60	33
61	33
62	33
63	33
64	33
65	33
66	33
67	33
68	33
69	33
70	33
71	33
72	33
73	33
74	33
75	33
76	33
77	33
78	33
1	34
2	34
5	34
15	34
16	34
17	34
18	34
19	34
20	34
22	34
23	34
25	34
27	34
31	34
32	34
33	34
35	34
37	34
38	34
39	34
40	34
41	34
42	34
43	34
44	34
45	34
46	34
47	34
48	34
49	34
50	34
51	34
52	34
53	34
54	34
55	34
56	34
57	34
58	34
59	34
60	34
61	34
62	34
63	34
64	34
65	34
66	34
67	34
68	34
69	34
70	34
71	34
72	34
73	34
74	34
75	34
76	34
77	34
78	34
1	35
2	35
4	35
5	35
7	35
8	35
9	35
11	35
12	35
14	35
16	35
17	35
18	35
19	35
20	35
22	35
23	35
24	35
25	35
27	35
28	35
30	35
31	35
32	35
33	35
34	35
35	35
36	35
37	35
38	35
39	35
40	35
41	35
42	35
43	35
44	35
45	35
46	35
47	35
48	35
49	35
50	35
51	35
52	35
53	35
54	35
55	35
56	35
57	35
58	35
59	35
60	35
61	35
62	35
63	35
64	35
65	35
66	35
67	35
68	35
69	35
70	35
71	35
72	35
73	35
74	35
75	35
76	35
77	35
78	35
1	36
2	36
5	36
13	36
16	36
17	36
18	36
19	36
20	36
21	36
22	36
23	36
25	36
26	36
27	36
31	36
32	36
33	36
35	36
36	36
37	36
38	36
39	36
40	36
41	36
42	36
43	36
44	36
45	36
46	36
47	36
48	36
49	36
50	36
51	36
52	36
53	36
54	36
55	36
56	36
57	36
58	36
59	36
60	36
61	36
62	36
63	36
64	36
65	36
66	36
67	36
68	36
69	36
70	36
71	36
72	36
73	36
74	36
75	36
76	36
77	36
78	36
1	37
2	37
5	37
8	37
9	37
11	37
12	37
13	37
14	37
15	37
16	37
17	37
18	37
19	37
20	37
21	37
22	37
23	37
24	37
25	37
26	37
27	37
28	37
29	37
30	37
31	37
32	37
33	37
34	37
35	37
36	37
37	37
38	37
39	37
40	37
41	37
42	37
43	37
44	37
45	37
46	37
47	37
48	37
49	37
50	37
51	37
52	37
53	37
54	37
55	37
56	37
57	37
58	37
59	37
60	37
61	37
62	37
63	37
64	37
65	37
66	37
67	37
68	37
69	37
70	37
71	37
72	37
73	37
74	37
75	37
76	37
77	37
78	37
1	38
2	38
5	38
13	38
16	38
17	38
18	38
19	38
20	38
21	38
22	38
23	38
25	38
26	38
27	38
31	38
32	38
33	38
35	38
37	38
38	38
39	38
40	38
41	38
42	38
43	38
44	38
45	38
46	38
47	38
48	38
49	38
50	38
51	38
52	38
53	38
54	38
55	38
56	38
57	38
58	38
59	38
60	38
61	38
62	38
63	38
64	38
65	38
66	38
67	38
68	38
69	38
70	38
71	38
72	38
73	38
74	38
75	38
76	38
77	38
78	38
0	39
1	39
2	39
5	39
10	39
15	39
16	39
17	39
18	39
19	39
20	39
22	39
23	39
27	39
31	39
32	39
33	39
35	39
37	39
38	39
39	39
40	39
41	39
42	39
43	39
44	39
45	39
46	39
47	39
48	39
49	39
50	39
51	39
52	39
53	39
54	39
55	39
56	39
57	39
58	39
59	39
60	39
61	39
62	39
63	39
64	39
65	39
66	39
67	39
68	39
69	39
70	39
71	39
72	39
73	39
74	39
75	39
76	39
77	39
78	39
0	40
1	40
8	40
9	40
11	40
14	40
18	40
22	40
23	40
24	40
25	40
27	40
30	40
31	40
32	40
33	40
34	40
36	40
37	40
38	40
39	40
42	40
43	40
44	40
45	40
47	40
48	40
49	40
50	40
51	40
52	40
53	40
54	40
55	40
57	40
59	40
60	40
62	40
63	40
64	40
65	40
66	40
67	40
68	40
69	40
70	40
71	40
72	40
73	40
74	40
75	40
76	40
77	40
78	40
1	41
2	41
5	41
6	41
15	41
16	41
17	41
18	41
19	41
20	41
22	41
23	41
25	41
27	41
28	41
31	41
32	41
33	41
34	41
35	41
37	41
38	41
39	41
40	41
41	41
42	41
43	41
44	41
45	41
46	41
47	41
48	41
49	41
50	41
51	41
52	41
53	41
54	41
55	41
56	41
57	41
58	41
59	41
60	41
61	41
62	41
63	41
64	41
65	41
66	41
67	41
68	41
69	41
70	41
71	41
72	41
73	41
74	41
75	41
76	41
77	41
78	41
1	42
2	42
5	42
6	42
13	42
16	42
17	42
18	42
19	42
20	42
21	42
22	42
23	42
24	42
25	42
26	42
27	42
28	42
31	42
32	42
33	42
35	42
36	42
37	42
38	42
39	42
40	42
41	42
42	42
43	42
44	42
45	42
46	42
47	42
48	42
49	42
50	42
51	42
52	42
53	42
54	42
55	42
56	42
57	42
58	42
59	42
60	42
61	42
62	42
63	42
64	42
65	42
66	42
67	42
68	42
69	42
70	42
71	42
72	42
73	42
74	42
75	42
76	42
77	42
78	42
1	43
2	43
5	43
13	43
16	43
17	43
18	43
19	43
20	43
21	43
22	43
23	43
25	43
26	43
27	43
31	43
32	43
33	43
35	43
37	43
38	43
39	43
40	43
41	43
42	43
43	43
44	43
45	43
46	43
47	43
48	43
49	43
50	43
51	43
52	43
53	43
54	43
55	43
56	43
57	43
58	43
59	43
60	43
61	43
62	43
63	43
64	43
65	43
66	43
67	43
68	43
69	43
70	43
71	43
72	43
73	43
74	43
75	43
76	43
77	43
78	43
0	44
2	44
5	44
6	44
7	44
9	44
12	44
14	44
16	44
17	44
18	44
19	44
20	44
23	44
24	44
25	44
28	44
30	44
34	44
35	44
37	44
38	44
39	44
40	44
41	44
42	44
44	44
45	44
46	44
47	44
48	44
50	44
51	44
52	44
53	44
54	44
55	44
56	44
57	44
58	44
59	44
60	44
61	44
62	44
63	44
64	44
65	44
66	44
67	44
68	44
69	44
70	44
71	44
72	44
73	44
74	44
75	44
76	44
77	44
78	44
0	45
2	45
5	45
7	45
9	45
11	45
12	45
14	45
16	45
17	45
18	45
19	45
24	45
25	45
28	45
29	45
30	45
34	45
35	45
38	45
39	45
40	45
41	45
42	45
44	45
45	45
46	45
47	45
48	45
50	45
51	45
52	45
53	45
54	45
55	45
56	45
57	45
58	45
59	45
60	45
61	45
62	45
63	45
64	45
65	45
66	45
67	45
68	45
69	45
70	45
71	45
72	45
73	45
74	45
75	45
76	45
77	45
78	45
1	46
4	46
6	46
12	46
15	46
22	46
23	46
27	46
32	46
35	46
37	46
38	46
39	46
42	46
43	46
44	46
45	46
47	46
48	46
49	46
50	46
51	46
52	46
53	46
54	46
55	46
57	46
59	46
60	46
61	46
62	46
63	46
64	46
65	46
66	46
67	46
68	46
69	46
70	46
71	46
72	46
73	46
74	46
75	46
76	46
77	46
78	46
1	47
4	47
10	47
22	47
23	47
26	47
27	47
32	47
35	47
37	47
38	47
39	47
42	47
43	47
44	47
45	47
47	47
48	47
49	47
50	47
51	47
52	47
53	47
54	47
55	47
57	47
59	47
60	47
62	47
63	47
64	47
65	47
66	47
67	47
68	47
69	47
70	47
71	47
72	47
73	47
74	47
75	47
76	47
77	47
78	47
0	48
1	48
2	48
3	48
4	48
5	48
6	48
7	48
8	48
9	48
12	48
16	48
17	48
19	48
20	48
22	48
23	48
24	48
25	48
26	48
27	48
28	48
30	48
31	48
32	48
33	48
34	48
36	48
37	48
38	48
39	48
40	48
41	48
42	48
43	48
44	48
45	48
46	48
47	48
48	48
49	48
50	48
51	48
52	48
53	48
54	48
55	48
56	48
57	48
58	48
59	48
60	48
61	48
62	48
63	48
64	48
65	48
66	48
67	48
68	48
69	48
70	48
71	48
72	48
73	48
74	48
75	48
76	48
77	48
78	48
0	49
1	49
2	49
3	49
4	49
5	49
6	49
7	49
8	49
9	49
10	49
12	49
16	49
17	49
18	49
19	49
20	49
22	49
23	49
24	49
25	49
26	49
27	49
28	49
30	49
31	49
32	49
33	49
34	49
36	49
37	49
38	49
39	49
40	49
41	49
42	49
43	49
44	49
45	49
46	49
47	49
48	49
49	49
50	49
51	49
52	49
53	49
54	49
55	49
56	49
57	49
58	49
59	49
60	49
61	49
62	49
63	49
64	49
65	49
66	49
67	49
68	49
69	49
70	49
71	49
72	49
73	49
74	49
75	49
76	49
77	49
78	49
0	50
1	50
2	50
3	50
4	50
5	50
6	50
7	50
8	50
9	50
10	50
12	50
15	50
16	50
17	50
18	50
19	50
20	50
22	50
23	50
24	50
25	50
26	50
27	50
28	50
30	50
31	50
32	50
33	50
34	50
36	50
37	50
38	50
39	50
40	50
41	50
42	50
43	50
44	50
45	50
46	50
47	50
48	50
49	50
50	50
51	50
52	50
53	50
54	50
55	50
56	50
57	50
58	50
59	50
60	50
61	50
62	50
63	50
64	50
65	50
66	50
67	50
68	50
69	50
70	50
71	50
72	50
73	50
74	50
75	50
76	50
77	50
78	50
0	51
1	51
2	51
3	51
4	51
5	51
6	51
7	51
8	51
9	51
12	51
14	51
16	51
17	51
19	51
20	51
22	51
23	51
24	51
25	51
26	51
27	51
28	51
30	51
31	51
32	51
33	51
34	51
36	51
37	51
38	51
39	51
40	51
41	51
42	51
43	51
44	51
45	51
46	51
47	51
48	51
49	51
50	51
51	51
52	51
53	51
54	51
55	51
56	51
57	51
58	51
59	51
60	51
61	51
62	51
63	51
64	51
65	51
66	51
67	51
68	51
69	51
70	51
71	51
72	51
73	51
74	51
75	51
76	51
77	51
78	51
0	52
1	52
3	52
4	52
6	52
9	52
10	52
13	52
14	52
18	52
21	52
22	52
23	52
24	52
25	52
27	52
31	52
32	52
33	52
35	52
37	52
38	52
39	52
42	52
43	52
44	52
45	52
47	52
48	52
49	52
50	52
51	52
52	52
53	52
54	52
55	52
57	52
59	52
60	52
62	52
63	52
64	52
65	52
66	52
67	52
68	52
69	52
70	52
71	52
72	52
73	52
74	52
75	52
76	52
77	52
78	52
0	53
1	53
3	53
4	53
6	53
13	53
18	53
21	53
22	53
23	53
25	53
27	53
31	53
32	53
33	53
37	53
38	53
39	53
42	53
43	53
44	53
45	53
47	53
48	53
49	53
50	53
51	53
52	53
53	53
54	53
55	53
57	53
59	53
60	53
62	53
63	53
64	53
65	53
66	53
67	53
68	53
69	53
70	53
71	53
72	53
73	53
74	53
75	53
76	53
77	53
78	53
2	54
5	54
7	54
9	54
10	54
12	54
13	54
14	54
16	54
17	54
18	54
19	54
21	54
25	54
28	54
30	54
34	54
38	54
39	54
40	54
41	54
42	54
44	54
46	54
47	54
48	54
51	54
52	54
53	54
59	54
60	54
65	54
66	54
67	54
70	54
71	54
72	54
73	54
74	54
75	54
76	54
77	54
78	54
0	55
1	55
2	55
3	55
4	55
5	55
6	55
7	55
8	55
9	55
10	55
12	55
16	55
17	55
18	55
19	55
20	55
22	55
23	55
24	55
25	55
26	55
27	55
28	55
30	55
31	55
32	55
33	55
34	55
36	55
37	55
38	55
39	55
40	55
41	55
42	55
43	55
44	55
45	55
46	55
47	55
48	55
49	55
50	55
51	55
52	55
53	55
