2	14	11.999
3	14	10
4	14	11
5	14	11.999
6	14	10
7	14	8
10	14	6.3332434081152
13	14	5
15	14	3
16	14	3
17	14	3
19	14	4
20	14	3
21	14	3
26	14	4
28	14	3.50015411291679
29	14	3
35	14	2
40	14	3
41	14	4
46	14	5.25046573233074
56	14	3
61	14	4
0	15	8
3	15	9
4	15	10
6	15	9
7	15	8.49825086752783
8	15	7
9	15	5
11	15	6
14	15	5
15	15	4
24	15	7
28	15	4.50015411291679
29	15	4
30	15	3
34	15	5
36	15	4
3	16	9
4	16	10
6	16	9
7	16	8.49825086752783
8	16	7
9	16	5
11	16	6
12	16	4.50015411291679
15	16	4
24	16	7
28	16	4.50015411291679
29	16	4
30	16	3
34	16	5
36	16	4
1	17	6
3	17	11.999
4	17	11
6	17	10
8	17	8
11	17	2
13	17	5
22	17	4.04580368961313
31	17	4
32	17	2
33	17	3.3332434081152
36	17	3
37	17	2
43	17	5.22785040921546
49	17	2.41503749927884
0	18	9
3	18	9
6	18	10
7	18	8.49825086752783
8	18	7
9	18	5
11	18	6.32192809488736
12	18	4.50015411291679
14	18	5
15	18	4
24	18	7
28	18	4.50015411291679
29	18	4
30	18	3
36	18	4
0	19	7.37851162325373
3	19	9
4	19	11
6	19	8.86294724802092
7	19	7.75488750216347
8	19	6.32192809488736
9	19	5
12	19	4.50015411291679
13	19	5
14	19	5
15	19	3
21	19	3
24	19	7
25	19	5.1926450779424
26	19	4
28	19	4.50015411291679
29	19	3
30	19	3
31	19	4
34	19	5
36	19	4
0	20	8
3	20	10
4	20	11
6	20	9
7	20	7.33628338786443
8	20	6
9	20	5
11	20	6
12	20	4.50015411291679
14	20	5
15	20	3
21	20	3
24	20	7
26	20	4
28	20	4.50015411291679
29	20	3
30	20	3
34	20	5
36	20	4
0	21	7.76553474636298
1	21	3
3	21	9
4	21	10.9389914387755
8	21	9
11	21	5
13	21	5
31	21	4
32	21	2
37	21	2
43	21	5.22785040921546
49	21	2.41503749927884
50	21	3.41503749927884
54	21	3.1926450779424
55	21	5.07637538863168
56	21	3
57	21	4.41503749927884
62	21	4
63	21	3.20753504002006
69	21	3
0	22	7
3	22	8
4	22	10
6	22	10
10	22	5.01131531322783
13	22	5
15	22	3
21	22	3
29	22	3
0	23	7
2	23	11
3	23	8
4	23	11.999
5	23	11.999
6	23	8
7	23	8
9	23	4
10	23	6.3332434081152
12	23	3.50015411291679
16	23	3
17	23	3
19	23	4
20	23	3
26	23	4
28	23	3.50015411291679
35	23	2
40	23	3
41	23	4
58	23	3.44426052081948
61	23	4
0	24	5.67807190511264
3	24	7.86294724802092
4	24	10.4998458870832
6	24	7
7	24	9
10	24	5.59627781394899
15	24	3
21	24	3
26	24	4
29	24	3
31	24	4
3	25	8
6	25	9
7	25	7
10	25	5.3332434081152
0	26	7.58496250072116
3	26	8.29278174922785
4	26	11.999
6	26	9
7	26	8.6667565918848
8	26	8
9	26	5
11	26	6
12	26	4.50015411291679
13	26	5
14	26	5
15	26	3
21	26	3
24	26	7
26	26	4
28	26	4.50015411291679
29	26	3
34	26	5
36	26	4
0	27	5
3	27	8
4	27	11
6	27	8
7	27	8
10	27	5.3332434081152
13	27	5
15	27	3
21	27	3
26	27	4
29	27	3
3	28	7
4	28	11
6	28	8
10	28	6.3332434081152
0	29	8
3	29	8
4	29	11
6	29	11.999
7	29	6
10	29	6.3332434081152
0	30	7
2	30	10
4	30	11
5	30	11.999
6	30	8
7	30	7
9	30	4
10	30	7.3332434081152
12	30	3.50015411291679
16	30	3
17	30	3
19	30	4
26	30	4
28	30	3.50015411291679
35	30	2
40	30	3
41	30	4
46	30	5.25046573233074
56	30	3
58	30	3.44426052081948
61	30	4
0	31	7
3	31	8
4	31	10
6	31	11.999
7	31	6
10	31	6.01131531322783
13	31	5
15	31	3
21	31	3
26	31	4
29	31	3
1	32	3
3	32	8
4	32	11
6	32	9
8	32	11.999
11	32	7
13	32	5
22	32	6.04580368961313
31	32	6
36	32	3
43	32	5.22785040921546
49	32	2.41503749927884
0	33	5
3	33	6.58496250072116
4	33	9
6	33	7
7	33	7
10	33	11.3332434081152
15	33	8.58496250072116
21	33	7.58496250072116
26	33	9.58496250072116
29	33	8.58496250072116
0	34	5
3	34	8
4	34	9
6	34	8
7	34	10.6667565918848
8	34	11
9	34	11
10	34	7.3332434081152
11	34	7
12	34	6.50015411291679
13	34	5
14	34	5
21	34	6
24	34	7
26	34	7
28	34	6.50015411291679
29	34	7
30	34	7
34	34	5
36	34	4
0	35	5
3	35	6.58496250072116
6	35	8
10	35	11.999
13	35	8
15	35	8.58496250072116
21	35	8
26	35	10
29	35	9
0	36	5
3	36	7
4	36	8
6	36	6
7	36	10.4998458870832
8	36	11.5849625007212
9	36	11
10	36	7.3332434081152
11	36	7
12	36	6.50015411291679
14	36	7.32192809488736
15	36	4
24	36	7
28	36	6.50015411291679
29	36	7
30	36	7
34	36	5
0	37	5
3	37	7
4	37	10
6	37	7
7	37	11
10	37	7.3332434081152
0	38	5
3	38	7
4	38	9
6	38	7
7	38	10.4998458870832
8	38	11
9	38	11
10	38	7.62602515734304
11	38	7
12	38	6.50015411291679
14	38	8
15	38	4
24	38	7
28	38	6.50015411291679
29	38	7.32192809488736
30	38	6.58496250072116
34	38	5
36	38	4
3	39	7.39231742277876
4	39	9
6	39	7
7	39	10.4998458870832
8	39	11
9	39	11.3219280948874
11	39	7
12	39	6.50015411291679
13	39	5
14	39	7.32192809488736
21	39	6
24	39	7
25	39	7.1926450779424
26	39	7
28	39	6.50015411291679
29	39	6.49825086752783
30	39	7
34	39	5
36	39	4
2	40	9
3	40	8
4	40	9
5	40	11
6	40	7
7	40	11.999
10	40	7.72556083089396
12	40	3.50015411291679
13	40	5
15	40	6
16	40	8
17	40	3
19	40	7
20	40	8
21	40	7
26	40	7.79701297783615
28	40	7.50015411291679
29	40	7
35	40	2
40	40	3
41	40	4
46	40	5.25046573233074
56	40	3
58	40	3.44426052081948
61	40	4
0	41	5
3	41	8
4	41	9
7	41	10.6667565918848
8	41	10.8073549220576
9	41	11
10	41	7.27810185392274
11	41	7
12	41	6.50015411291679
13	41	5
14	41	8
21	41	6.58496250072116
24	41	7
26	41	7.58496250072116
29	41	7
30	41	7
36	41	4
0	42	7.58496250072116
3	42	8
4	42	9
7	42	10.4998458870832
8	42	10
9	42	11
10	42	8.49513109049209
11	42	5.58496250072116
12	42	6.3075090349744
14	42	5
15	42	4
29	42	5
30	42	4
34	42	5
0	43	7
3	43	8
4	43	10
6	43	8
7	43	10.9032793420561
8	43	11
9	43	11.999
10	43	7.98859523672775
11	43	7
12	43	6.82208220780416
14	43	7
15	43	4
24	43	7
28	43	6.50015411291679
29	43	7
30	43	7
34	43	5
36	43	4
1	44	3
3	44	6
4	44	9
8	44	9
10	44	8.96551162361471
11	44	10
13	44	9.6667565918848
15	44	10
21	44	8.63226821549951
22	44	9.04580368961313
26	44	9.50143914515887
27	44	10
29	44	8.50143914515887
31	44	9
32	44	4
33	44	3.3332434081152
36	44	3
43	44	5.22785040921546
49	44	2.41503749927884
1	45	3
3	45	3
4	45	4
6	45	4
8	45	4
10	45	9.3332434081152
13	45	11
15	45	10
20	45	10
21	45	9.49984588708321
22	45	8.04580368961313
23	45	11
26	45	10
27	45	10
31	45	8.49825086752783
32	45	4
33	45	5.3332434081152
36	45	3
37	45	2
43	45	5.22785040921546
49	45	2.41503749927884
0	46	5
2	46	5
3	46	3.58496250072116
5	46	8
7	46	6.51096191927738
8	46	9.8073549220576
9	46	8.49825086752783
10	46	9.72899173629423
11	46	10
13	46	9.91647664443772
14	46	10.6667565918848
16	46	11
17	46	11.999
18	46	11.4150374992788
19	46	11
20	46	11
21	46	9.39917109381982
24	46	10.5849625007212
25	46	11.7776075786636
26	46	10.6667565918848
28	46	10.6610339747561
29	46	10
30	46	11.999
31	46	10
33	46	6.3332434081152
34	46	5.32192809488736
36	46	4
40	46	3
41	46	4
46	46	5.25046573233074
56	46	3
58	46	3.44426052081948
0	47	5
2	47	5
3	47	3
5	47	8
6	47	4
7	47	6.40599235967584
8	47	10
9	47	9
11	47	10
12	47	11.4362030765934
13	47	9.49825086752783
14	47	10.4998458870832
15	47	10.6667565918848
16	47	11.999
17	47	11
18	47	11.4150374992788
19	47	11.999
20	47	11
21	47	9.39574832817903
24	47	10.1618876823769
25	47	11.999
28	47	10.5001541129168
29	47	9.60288440871842
30	47	11.6608872703026
31	47	10.5849625007212
33	47	6.3332434081152
34	47	5.48542682717024
36	47	4
40	47	3
41	47	4
46	47	5.25046573233074
56	47	3
58	47	3.44426052081948
61	47	4
10	48	10.3332434081152
11	48	10
13	48	10.5014391451589
14	48	11
15	48	10.4998458870832
18	48	11.4150374992788
21	48	9.49984588708321
29	48	11
35	48	9
11	49	11
13	49	11.999
14	49	11.999
15	49	11.999
21	49	11
29	49	11.999
35	49	10
11	50	11.999
13	50	11.999
14	50	11.999
21	50	11.999
29	50	11.999
35	50	9
10	51	11.3332434081152
11	51	10
13	51	10.5014391451589
15	51	11.4998458870832
18	51	11.999
21	51	10
29	51	11
35	51	8
2	52	5
5	52	5
7	52	5
8	52	8.32192809488736
11	52	8
12	52	10
15	52	9
16	52	10
17	52	10
19	52	11.999
20	52	11.999
26	52	11.999
28	52	10
29	52	9.58496250072116
30	52	10
34	52	6
36	52	4
40	52	3
41	52	4
46	52	5.25046573233074
56	52	3
58	52	3.44426052081948
61	52	4
2	53	5
5	53	5
7	53	6
8	53	9
9	53	8.10433665981474
10	53	8.65517150300256
11	53	9
12	53	10.1030385216352
14	53	10.8073549220576
15	53	10
16	53	11
17	53	9
19	53	11
20	53	11
24	53	9.49825086752783
26	53	11
28	53	10.5001541129168
29	53	10
30	53	10.4998458870832
34	53	6
35	53	5
36	53	4.80735492205761
40	53	3
41	53	4
46	53	5.25046573233074
56	53	3
58	53	3.44426052081948
61	53	4
0	54	5
1	54	3
3	54	3
4	54	4
6	54	4
8	54	4
11	54	8
15	54	7.29278174922785
20	54	11
22	54	11.999
23	54	11
24	54	8
26	54	10.2927817492278
27	54	11
29	54	8.52982094652869
31	54	8.49825086752783
32	54	5
33	54	7.58117092155878
35	54	7
36	54	3
37	54	2
43	54	5.22785040921546
45	54	2.41503749927884
49	54	2.41503749927884
50	54	3.41503749927884
54	54	3.1926450779424
55	54	5.07637538863168
56	54	3
57	54	4.41503749927884
58	54	3.44426052081948
61	54	4
62	54	4
63	54	3.20753504002006
64	54	5.41503749927884
68	54	2.41503749927884
69	54	3
11	55	10
13	55	11
14	55	11
15	55	11.999
21	55	11
29	55	11
35	55	9
10	56	9.3332434081152
21	56	7
23	56	11.999
24	56	11.999
27	56	11.999
31	56	9
35	56	8
10	57	7.3332434081152
13	57	7
15	57	7.58496250072116
21	57	8
26	57	11
29	57	10
2	58	5
5	58	5
7	58	5
10	58	8.3332434081152
11	58	7
12	58	8.96286086358695
13	58	7
14	58	10
15	58	8.66106547980695
16	58	9
19	58	9
21	58	10
24	58	10.7918140711618
26	58	11.4998458870832
28	58	10.6610339747561
29	58	10.9038818457362
30	58	11.7924649599799
34	58	7.49825086752783
35	58	7
36	58	4.32192809488736
40	58	3
41	58	4
46	58	5.25046573233074
56	58	3
58	58	3.44426052081948
61	58	4
10	59	9.3332434081152
13	59	7
20	59	7
21	59	7
23	59	11.999
24	59	11
27	59	11.999
29	59	11
31	59	9
35	59	9
2	60	5
5	60	5
7	60	6
8	60	7
11	60	7
12	60	8.66204179529369
14	60	10
15	60	8
16	60	9
17	60	8
19	60	9
20	60	11
24	60	11.3219280948874
26	60	11.999
28	60	11.999
29	60	11
30	60	11.8073549220576
34	60	10
35	60	8
36	60	7
40	60	3
41	60	7
46	60	5.25046573233074
56	60	3
58	60	3.44426052081948
61	60	4
0	61	5
3	61	3
6	61	4
7	61	5
10	61	8.13025638595134
13	61	7.32192809488736
15	61	8.0574502721839
21	61	8.79960542245267
25	61	11.1926450779424
26	61	10.4998458870832
29	61	10.7502045092799
31	61	11.5849625007212
33	61	8.3332434081152
34	61	9.79181407116183
35	61	9
0	62	5
5	62	5
6	62	4
10	62	8.3332434081152
11	62	7.32192809488736
12	62	7.99840498044462
13	62	6.76553474636298
14	62	10.5849625007212
15	62	8.27052894238072
16	62	9
17	62	8
19	62	9
20	62	11
21	62	8.83541884047548
24	62	9.32192809488736
27	62	11
29	62	10.8960296029768
30	62	11.999
31	62	11.999
33	62	6.91820590883635
34	62	8.99095486039699
35	62	9
36	62	7
40	62	3
41	62	7
46	62	5.25046573233074
56	62	3
58	62	3.44426052081948
61	62	4
1	63	3
3	63	3
4	63	4
6	63	4
8	63	4
10	63	7.83149427564302
15	63	7
20	63	7
21	63	8
24	63	8
26	63	9.50143914515887
29	63	10.4805882702339
31	63	10
32	63	7
33	63	5.84420532739258
34	63	8
35	63	8.49984588708321
36	63	3
37	63	5
43	63	5.22785040921546
1	64	3
3	64	3
4	64	4
6	64	4
8	64	4
13	64	5
22	64	4.04580368961313
26	64	8
29	64	9.59991284218713
30	64	7
31	64	7
32	64	9.33360262826828
33	64	9.8330892951984
34	64	9
35	64	10.5999128421871
36	64	5.74416109557041
38	64	7
40	64	7
43	64	5.22785040921546
49	64	2.41503749927884
0	65	5
1	65	3
3	65	3
4	65	4
6	65	4
8	65	4
10	65	6.1405983301728
11	65	6.58496250072116
15	65	4.58496250072116
21	65	5.29278174922785
22	65	8.36773178450049
26	65	8.79181407116183
30	65	7
31	65	8
32	65	10.4998458870832
33	65	10.8442053273926
35	65	10.3331553503106
36	65	7.62643913669732
37	65	8.49984588708321
40	65	5
43	65	7.46051116600573
49	65	2.41503749927884
54	65	3.1926450779424
55	65	5.07637538863168
57	65	4.41503749927884
58	65	3.44426052081948
61	65	4
62	65	4
63	65	3.20753504002006
64	65	5.41503749927884
68	65	2.41503749927884
10	66	6.53487726928485
13	66	6
15	66	5.94485844580754
21	66	5.10433665981474
26	66	9.02236781302845
29	66	8.55458885167764
32	66	8.33270793364061
33	66	7.73241450193502
34	66	11.16691625157
35	66	8.79960542245267
26	67	9
29	67	11.999
30	67	11
32	67	11.999
33	67	11.3332434081152
34	67	11
35	67	11.999
38	67	11
10	68	5.3332434081152
15	68	7
21	68	9
26	68	10.6667565918848
29	68	11.999
33	68	5.3332434081152
34	68	9
35	68	9
26	69	9
29	69	10
33	69	11.3332434081152
34	69	10
35	69	10
5	70	5
7	70	5
8	70	5
10	70	6.71175503136893
11	70	5.58496250072116
13	70	5.84799690655495
14	70	8
16	70	3
17	70	3
19	70	4
20	70	3
21	70	5.70043971814109
24	70	9.8073549220576
26	70	9.79701297783615
28	70	10.5001541129168
29	70	11.1158239774362
30	70	10.8644957026516
32	70	11.5999128421871
35	70	11.1428728867681
36	70	8.10852445677817
37	70	11.999
38	70	11
41	70	9
46	70	5.25046573233074
56	70	3
61	70	4
10	71	6.18124031467015
13	71	6
15	71	6
21	71	5.20163386116965
26	71	8.60288440871842
29	71	7.6667565918848
30	71	8
32	71	8.33270793364061
33	71	8.73241450193502
34	71	10.7996054224527
35	71	8.49984588708321
37	71	5
38	71	9
10	72	6.3332434081152
13	72	7
15	72	6
21	72	5
26	72	9.33270793364061
30	72	11
32	72	11.999
33	72	11.999
34	72	10.6667565918848
37	72	11.999
38	72	11
40	72	10
10	73	6.3332434081152
15	73	7
21	73	6
26	73	9.79960542245267
29	73	8.6667565918848
30	73	8
33	73	8.83468255327407
35	73	9
37	73	5
38	73	9
26	74	8
29	74	10
30	74	9
32	74	10
33	74	8.3332434081152
34	74	11.999
35	74	10
29	75	7
30	75	7.58496250072116
32	75	6.58496250072116
33	75	6.91820590883635
35	75	7
38	75	8
39	75	8
40	75	8.58496250072116
41	75	11
44	75	8.50015411291679
46	75	7.25046573233074
48	75	6.1926450779424
49	75	5
54	75	6
55	75	4.07637538863168
61	75	4
0	76	5
3	76	3
4	76	4
6	76	4
7	76	5
8	76	4
9	76	5
11	76	2
12	76	4.50015411291679
13	76	5
14	76	5
15	76	4
22	76	4.04580368961313
24	76	7
28	76	6.50015411291679
29	76	7.49825086752783
30	76	7
31	76	7
33	76	6.91820590883635
34	76	9.58496250072116
35	76	7
36	76	10.2172307162207
37	76	5
38	76	8
39	76	6.51727569320958
40	76	9
41	76	9.51727569320958
42	76	5.32454696533094
45	76	1.41503749927884
46	76	5.25046573233074
49	76	1.41503749927884
50	76	2.41503749927884
52	76	1
54	76	2.1926450779424
55	76	4.07637538863168
56	76	3
57	76	4.41503749927884
58	76	3.44426052081948
63	76	3.20753504002006
64	76	5.41503749927884
68	76	2.41503749927884
69	76	3
26	77	8
30	77	10
32	77	11
33	77	10.6668460363835
37	77	11
38	77	11
26	78	9
29	78	10.5172756932096
32	78	11.999
33	78	10.1328488305679
34	78	10.4998458870832
35	78	10.7999291507253
36	78	8
38	78	11
40	78	9
26	79	9
29	79	10.6667565918848
30	79	10
32	79	11
33	79	10.3332434081152
34	79	10.4998458870832
35	79	10.6667565918848
37	79	11.999
38	79	11
1	80	3
3	80	3
4	80	4
6	80	4
8	80	4
11	80	5.58496250072116
22	80	4.04580368961313
26	80	8
29	80	9
30	80	6
31	80	7
33	80	9.13284883056787
34	80	7
35	80	9
36	80	6
38	80	7
40	80	7
43	80	7.22785040921546
49	80	4.41503749927884
29	81	11
30	81	10
32	81	11.1999176802746
33	81	10.3332434081152
34	81	10.4998458870832
35	81	11
36	81	8
37	81	11.999
38	81	11.2000403323504
40	81	9
2	82	5
5	82	5
7	82	5
8	82	5
11	82	3
12	82	3.50015411291679
14	82	6
15	82	4
16	82	3
17	82	3
19	82	4
20	82	3
24	82	8
26	82	9.50143914515887
28	82	10
30	82	10
32	82	11.999
33	82	10.3332434081152
34	82	11
35	82	10
36	82	8.32192809488736
38	82	11.999
40	82	8
41	82	10
46	82	5.25046573233074
56	82	3
58	82	3.44426052081948
26	83	8
29	83	9.6667565918848
30	83	7
32	83	11
33	83	9.3332434081152
34	83	7
35	83	9
37	83	11.999
38	83	10
26	84	7.49825086752783
29	84	9
30	84	6.6667565918848
32	84	11
33	84	8.3332434081152
34	84	5.48542682717024
35	84	9
37	84	10
38	84	10
26	85	8
29	85	10
30	85	8
32	85	10
33	85	8.3332434081152
34	85	8
35	85	9
38	85	11
26	86	8
29	86	10
30	86	9.80025280637239
32	86	10
33	86	9.13284883056787
34	86	9.50143914515887
35	86	9.80025280637239
36	86	8
37	86	11
38	86	11
40	86	9
29	87	9
30	87	8
32	87	10
33	87	8.3332434081152
34	87	9
35	87	8
38	87	10
26	88	8
29	88	8.33270793364061
30	88	8.33270793364061
32	88	10
34	88	11.4998458870832
35	88	9
37	88	10
26	89	9
29	89	9
30	89	10
32	89	10
34	89	10
35	89	10
38	89	11
29	90	8
30	90	7
32	90	11
33	90	8.3332434081152
34	90	6
35	90	7
38	90	7
29	91	8.6667565918848
30	91	7.6667565918848
32	91	10.3331553503106
34	91	9.50143914515887
35	91	10
37	91	9
38	91	9.33315535031062
26	92	8
29	92	10
30	92	9
32	92	10.6667565918848
33	92	9
34	92	9.50143914515887
35	92	10
37	92	11
38	92	11
26	93	8
29	93	10
32	93	11.999
34	93	10.4998458870832
35	93	11
36	93	7
37	93	11.999
38	93	11
40	93	8
26	94	8
29	94	11
30	94	11
32	94	11
33	94	8.3332434081152
34	94	11
38	94	11
32	95	11
33	95	7.3332434081152
35	95	7
36	95	7
38	95	8
39	95	11.999
42	95	9.8391201381607
44	95	11.5001541129168
45	95	3.41503749927884
46	95	7.25046573233074
48	95	7.98445914910422
49	95	4.22239242133645
50	95	2.41503749927884
52	95	3
54	95	2.1926450779424
61	95	4.84799690655495
26	96	9
29	96	11
30	96	10
32	96	11
33	96	10.3332434081152
35	96	11
37	96	11.999
2	97	5
5	97	5
9	97	4
12	97	3.50015411291679
16	97	3
17	97	3
19	97	4
20	97	3
28	97	9.50015411291679
29	97	8
30	97	8
32	97	6.39917109381982
33	97	7.3332434081152
34	97	11
36	97	10
37	97	7
38	97	9.40002551791402
40	97	10.5999128421871
41	97	11.4998458870832
46	97	5.25046573233074
56	97	3
58	97	3.44426052081948
61	97	5
26	98	6
29	98	7
30	98	8
32	98	7
33	98	7.3332434081152
34	98	10
35	98	8
36	98	8
37	98	7
38	98	9
40	98	10
48	98	6
49	98	3.41503749927884
52	98	4
54	98	5.51457317282976
55	98	5.07637538863168
61	98	4.84799690655495
29	99	11.4998458870832
30	99	10.4998458870832
32	99	11.5000451405938
33	99	10.3332434081152
35	99	11.5000451405938
36	99	8.50143914515887
38	99	11
40	99	9
29	100	8
32	100	6
33	100	6.83149427564302
35	100	8
36	100	10
38	100	9.49984588708321
40	100	11
48	100	5.1926450779424
49	100	1.41503749927884
52	100	3
54	100	4.04064198449735
61	100	4.58496250072116
29	101	6.6667565918848
30	101	7.33270793364061
32	101	5.33628338786443
33	101	5.3332434081152
35	101	7
38	101	8.33360262826828
48	101	7.1926450779424
49	101	6
52	101	5.80735492205761
54	101	6.77760757866355
55	101	5.07637538863168
61	101	5.32192809488736
29	102	10
30	102	10
32	102	11
35	102	10
36	102	8
38	102	10
40	102	8
29	103	6
30	103	7
32	103	5
33	103	6.3332434081152
35	103	7
36	103	9
38	103	8
40	103	10
48	103	4.77760757866355
49	103	1.41503749927884
52	103	4
55	103	4.07637538863168
61	103	5.32192809488736
2	104	5
5	104	5
9	104	4
12	104	3.50015411291679
16	104	3
17	104	3
19	104	4
20	104	3
26	104	4
28	104	9.50015411291679
30	104	7
32	104	5
33	104	6.3332434081152
35	104	6.33628338786443
36	104	9
38	104	8
39	104	4.82781902461732
40	104	9.6667565918848
41	104	11.999
44	104	7.50015411291679
45	104	4.41503749927884
47	104	7.44234484527458
51	104	9
52	104	5
53	104	6.85381320850926
55	104	7.07637538863168
57	104	6.41503749927884
29	105	7
30	105	7
32	105	4.74416109557041
35	105	7
36	105	9.74953426766926
38	105	8
40	105	10
41	105	11.999
48	105	6.1926450779424
49	105	4.41503749927884
52	105	4.32192809488736
54	105	4.1926450779424
55	105	6.07637538863168
29	106	7
30	106	8
32	106	5
33	106	6.3332434081152
35	106	8
36	106	11
38	106	9
40	106	11
49	106	3.26303440583379
52	106	4
54	106	4.04064198449735
55	106	4.07637538863168
61	106	5
29	107	6.58496250072116
32	107	5
33	107	6.3332434081152
35	107	6
36	107	9
38	107	8
40	107	9
48	107	5.77760757866355
49	107	5
52	107	4.80735492205761
54	107	5.51457317282976
55	107	6.66133788935284
61	107	6.58496250072116
29	108	7
30	108	7
32	108	5
33	108	6.3332434081152
35	108	7
36	108	10
38	108	9
40	108	10.5849625007212
29	109	7
30	109	7
32	109	6
33	109	7.3332434081152
35	109	7
36	109	10
38	109	8
40	109	11
48	109	5.1926450779424
49	109	3.41503749927884
52	109	4
54	109	4.04064198449735
55	109	4.07637538863168
61	109	5
30	110	8
32	110	5
33	110	6.3332434081152
35	110	7
36	110	10
38	110	9
40	110	11
48	110	4.04064198449735
49	110	1.41503749927884
52	110	3.32192809488736
54	110	3.1926450779424
55	110	4.07637538863168
61	110	4
29	111	6.58496250072116
30	111	7
32	111	5
33	111	6.3332434081152
35	111	7
38	111	8
40	111	10
48	111	5
49	111	1.41503749927884
52	111	4
54	111	3.1926450779424
55	111	4.07637538863168
61	111	4
29	112	8
30	112	8
33	112	7.3332434081152
35	112	8
36	112	10
38	112	9
40	112	11
48	112	4.1926450779424
49	112	1.41503749927884
52	112	3.32192809488736
54	112	3.1926450779424
61	112	5
29	113	7
30	113	7
32	113	6
33	113	7.3332434081152
35	113	8
36	113	11
38	113	9
40	113	11
49	113	4.41503749927884
52	113	4.32192809488736
54	113	5
55	113	5.07637538863168
30	114	8
32	114	6
33	114	7.3332434081152
36	114	10
38	114	9.6667565918848
40	114	11
48	114	5.1926450779424
49	114	1.41503749927884
52	114	4
54	114	3.1926450779424
55	114	4.07637538863168
61	114	4
29	115	8
30	115	8
32	115	5
33	115	6.3332434081152
35	115	9
36	115	10
38	115	9
40	115	11
48	115	5.1926450779424
49	115	1.41503749927884
52	115	4
54	115	3.1926450779424
55	115	4.07637538863168
61	115	4
29	116	8
32	116	6
33	116	6.83149427564302
35	116	8
36	116	10
38	116	9.49984588708321
40	116	11
49	116	3.41503749927884
52	116	4
54	116	3.45567948377619
55	116	4.07637538863168
